Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,allstar
6650,Russell Westbrook,OKC,22.0,190.5,84.821704,UCLA,USA,2008,1,4,82,21.9,4.6,8.2,3.0,0.051,0.102,0.312,0.5379999999999999,0.422,2011,1
6654,Roy Hibbert,IND,24.0,218.44,126.098576,Georgetown,USA,2008,1,17,81,12.7,7.5,2.0,-1.7,0.094,0.205,0.237,0.507,0.123,2011,1
6695,Dwyane Wade,MIA,30.0,193.04,99.79024,Marquette,USA,2003,1,5,49,22.1,4.8,4.6,11.2,0.056,0.111,0.31,0.5589999999999999,0.251,2012,1
6696,Dwight Howard,ORL,26.0,210.82,120.20188,None,USA,2004,1,1,54,20.6,14.5,1.9,3.6,0.113,0.318,0.261,0.569,0.098,2012,1
6704,Zach Randolph,MEM,30.0,205.74,117.93392,Michigan State,USA,2001,1,19,28,11.6,8.0,1.7,7.4,0.121,0.248,0.221,0.5,0.108,2012,1
6734,Tyson Chandler,NYK,29.0,215.9,108.86208,None,USA,2001,1,2,62,11.3,9.9,0.9,2.4,0.118,0.221,0.129,0.708,0.044,2012,1
6760,Chris Paul,LAC,27.0,182.88,79.3786,Wake Forest,USA,2005,1,4,60,19.8,3.6,9.1,6.6,0.023,0.096,0.242,0.581,0.413,2012,1
6785,David Lee,GSW,29.0,205.74,108.86208,Florida,USA,2005,1,30,57,20.1,9.6,2.8,-3.3,0.092,0.2,0.259,0.5489999999999999,0.132,2012,1
6795,Tony Parker,SAS,30.0,187.96,83.91452,None,France,2001,1,28,60,18.3,2.9,7.7,10.5,0.013,0.086,0.278,0.539,0.404,2012,1
6817,Rajon Rondo,BOS,26.0,185.42,84.368112,Kentucky,USA,2006,1,21,53,11.9,4.8,11.7,5.2,0.039,0.111,0.203,0.483,0.498,2012,1
6819,Chris Bosh,MIA,28.0,210.82,106.59412,Georgia Tech,USA,2003,1,4,57,18.0,7.9,1.8,10.8,0.06,0.199,0.243,0.551,0.086,2012,1
6824,Paul George,IND,22.0,203.2,97.52228,Fresno State,USA,2010,1,10,66,12.1,5.6,2.4,6.1,0.033,0.175,0.193,0.555,0.133,2012,1
6880,Tim Duncan,SAS,36.0,210.82,115.66596,Wake Forest,US Virgin Islands,1997,1,1,58,15.4,9.0,2.3,8.6,0.076,0.276,0.263,0.531,0.13699999999999998,2012,1
6903,Russell Westbrook,OKC,23.0,190.5,84.821704,UCLA,USA,2008,1,4,66,23.6,4.6,5.5,7.9,0.05,0.093,0.32,0.5379999999999999,0.284,2012,1
6925,Joakim Noah,CHI,27.0,210.82,105.233344,Florida,USA,2007,1,9,64,10.2,9.8,2.5,7.5,0.145,0.219,0.157,0.561,0.122,2012,1
6951,James Harden,OKC,22.0,195.58,99.79024,Arizona State,USA,2009,1,3,62,16.8,4.1,3.7,9.8,0.019,0.126,0.21600000000000005,0.66,0.19,2012,1
6979,Kyrie Irving,CLE,20.0,190.5,86.636072,Duke,Australia,2011,1,1,51,18.5,3.7,5.4,-5.6,0.031,0.112,0.281,0.5660000000000001,0.324,2012,1
6981,LaMarcus Aldridge,POR,26.0,210.82,108.86208,Texas,USA,2006,1,2,55,21.7,8.0,2.4,4.1,0.086,0.175,0.271,0.56,0.128,2012,1
7003,Luol Deng,CHI,27.0,205.74,99.79024,Duke,United Kingdom,2004,1,7,54,15.3,6.5,2.9,8.8,0.041,0.141,0.197,0.5,0.117,2012,1
7004,LeBron James,MIA,27.0,203.2,113.398,None,USA,2003,1,1,62,27.1,7.9,6.2,10.7,0.05,0.196,0.317,0.605,0.318,2012,1
7011,Jrue Holiday,PHI,22.0,193.04,81.64656,UCLA,USA,2009,1,17,65,13.5,3.3,4.5,5.0,0.028,0.079,0.218,0.496,0.215,2012,1
7024,Kevin Durant,OKC,23.0,205.74,106.59412,Texas,USA,2007,1,2,66,28.0,8.0,3.5,7.7,0.019,0.2,0.308,0.61,0.17,2012,1
7025,Kevin Garnett,BOS,36.0,210.82,114.758776,None,USA,1995,1,5,60,15.8,8.2,2.9,7.7,0.045,0.261,0.251,0.55,0.171,2012,1
7032,Kobe Bryant,LAL,33.0,198.12,92.98636,None,USA,1996,1,13,58,27.9,5.4,4.6,3.1,0.035,0.117,0.354,0.527,0.237,2012,1
7066,Blake Griffin,LAC,23.0,208.28,113.851592,Oklahoma,USA,2009,1,1,66,20.7,10.9,3.2,6.9,0.107,0.244,0.266,0.557,0.156,2012,1
7074,Carmelo Anthony,NYK,28.0,203.2,104.32616,Syracuse,USA,2003,1,3,55,22.6,6.3,3.6,2.4,0.053,0.156,0.316,0.525,0.209,2012,1
7082,Brook Lopez,NJN,24.0,213.36,120.20188,Stanford,USA,2008,1,10,5,19.2,3.6,1.2,-12.1,0.063,0.08,0.317,0.527,0.094,2012,1
7156,Paul George,IND,23.0,203.2,100.243832,Fresno State,USA,2010,1,10,79,17.4,7.6,4.1,7.2,0.034,0.189,0.235,0.531,0.191,2013,1
7157,Paul Millsap,UTA,28.0,203.2,114.758776,Louisiana Tech,USA,2006,2,47,78,14.6,7.1,2.6,0.0,0.086,0.194,0.228,0.55,0.14300000000000002,2013,1
7244,Roy Hibbert,IND,26.0,218.44,127.00576,Georgetown,USA,2008,1,17,79,11.9,8.3,1.4,9.2,0.149,0.16899999999999998,0.225,0.489,0.083,2013,1
7286,Tony Parker,SAS,31.0,187.96,83.91452,None,France,2001,1,28,66,20.3,3.0,7.6,10.7,0.01,0.091,0.28,0.588,0.396,2013,1
7313,Stephen Curry,GSW,25.0,190.5,83.91452,Davidson,USA,2009,1,7,78,22.9,4.0,6.9,2.4,0.022,0.092,0.261,0.589,0.298,2013,1
7336,Joe Johnson,BKN,32.0,200.66,108.86208,Arkansas,USA,2001,1,10,72,16.3,3.0,3.5,4.4,0.024,0.07400000000000001,0.219,0.521,0.163,2013,1
7338,Joakim Noah,CHI,28.0,210.82,105.233344,Florida,USA,2007,1,9,66,11.9,11.1,4.0,1.2,0.124,0.218,0.172,0.534,0.17600000000000002,2013,1
7391,James Harden,HOU,23.0,195.58,99.79024,Arizona State,USA,2009,1,3,78,25.9,4.9,5.8,2.7,0.024,0.119,0.289,0.6,0.257,2013,1
7396,LaMarcus Aldridge,POR,27.0,210.82,108.86208,Texas,USA,2006,1,2,74,21.1,9.1,2.6,-1.4,0.07200000000000001,0.209,0.265,0.53,0.125,2013,1
7397,Kyrie Irving,CLE,21.0,190.5,86.636072,Duke,Australia,2011,1,1,59,22.5,3.7,5.9,-5.1,0.018000000000000002,0.106,0.298,0.5529999999999999,0.315,2013,1
7407,Kobe Bryant,LAL,34.0,198.12,92.98636,None,USA,1996,1,13,78,27.3,5.6,6.0,2.7,0.025,0.131,0.317,0.57,0.28600000000000003,2013,1
7428,LeBron James,MIA,28.0,203.2,113.398,None,USA,2003,1,1,76,26.8,8.0,7.3,14.1,0.044,0.208,0.298,0.64,0.344,2013,1
7447,John Wall,WAS,22.0,193.04,88.45044,Kentucky,USA,2010,1,1,49,18.5,4.0,7.6,1.5,0.024,0.111,0.289,0.521,0.407,2013,1
7456,Kevin Love,MIN,24.0,208.28,117.93392,UCLA,USA,2008,1,5,18,18.3,14.0,2.3,-1.7,0.108,0.337,0.275,0.458,0.117,2013,1
7459,Kevin Durant,OKC,24.0,205.74,106.59412,Texas,USA,2007,1,2,81,28.1,7.9,4.6,12.7,0.018000000000000002,0.201,0.298,0.647,0.213,2013,1
7489,DeMar DeRozan,TOR,23.0,200.66,97.975872,Southern California,USA,2009,1,9,82,18.1,3.9,2.5,-2.4,0.019,0.108,0.241,0.523,0.12,2013,1
7508,Damian Lillard,POR,22.0,190.5,88.45044,Weber State,USA,2012,1,6,82,19.0,3.1,6.5,-2.1,0.015,0.079,0.241,0.546,0.28,2013,1
7529,Dwyane Wade,MIA,31.0,193.04,99.79024,Marquette,USA,2003,1,5,69,21.2,5.0,5.1,13.0,0.048,0.127,0.29100000000000004,0.5710000000000001,0.248,2013,1
7531,Dwight Howard,LAL,27.0,210.82,120.20188,None,USA,2004,1,1,76,17.1,12.4,1.4,3.4,0.106,0.275,0.224,0.573,0.068,2013,1
7541,Dirk Nowitzki,DAL,35.0,213.36,111.13004,None,Germany,1998,1,9,53,17.3,6.8,2.5,0.7,0.025,0.221,0.247,0.564,0.132,2013,1
7551,Chris Paul,LAC,28.0,182.88,79.3786,Wake Forest,USA,2005,1,4,70,16.9,3.7,9.7,8.7,0.028,0.109,0.225,0.594,0.443,2013,1
7556,Anthony Davis,NOH,20.0,208.28,99.79024,Kentucky,USA,2012,1,1,64,13.5,8.2,1.0,-5.5,0.106,0.236,0.215,0.5589999999999999,0.06,2013,1
7597,Chris Bosh,MIA,29.0,210.82,106.59412,Georgia Tech,USA,2003,1,4,74,16.6,6.8,1.7,10.8,0.07200000000000001,0.174,0.228,0.5920000000000001,0.081,2013,1
7605,Carmelo Anthony,NYK,29.0,203.2,104.32616,Syracuse,USA,2003,1,3,67,28.7,6.9,2.6,6.2,0.061,0.158,0.353,0.56,0.13699999999999998,2013,1
7608,Blake Griffin,LAC,24.0,208.28,113.851592,Oklahoma,USA,2009,1,1,80,18.0,8.3,3.7,6.6,0.08800000000000001,0.225,0.254,0.5720000000000001,0.192,2013,1
7641,Russell Westbrook,OKC,25.0,190.5,90.7184,UCLA,USA,2008,1,4,46,21.8,5.7,6.9,8.3,0.046,0.153,0.333,0.545,0.38,2014,1
7704,Paul Millsap,ATL,29.0,203.2,114.758776,Louisiana Tech,USA,2006,2,47,74,17.9,8.5,3.1,1.4,0.07200000000000001,0.215,0.254,0.545,0.16,2014,1
7705,Pau Gasol,LAL,33.0,213.36,113.398,None,Spain,2001,1,3,60,17.4,9.7,3.4,-9.1,0.071,0.254,0.264,0.522,0.184,2014,1
7708,Stephen Curry,GSW,26.0,190.5,83.91452,Davidson,USA,2009,1,7,78,24.0,4.3,8.5,9.4,0.018000000000000002,0.108,0.281,0.61,0.3720000000000001,2014,1
7735,Al Horford,ATL,28.0,208.28,113.398,Florida,Dominican Republic,2007,1,3,29,18.6,8.4,2.6,3.7,0.078,0.212,0.246,0.588,0.139,2014,1
7754,Tim Duncan,SAS,38.0,210.82,113.398,Wake Forest,US Virgin Islands,1997,1,1,74,15.1,9.7,3.0,6.6,0.086,0.282,0.254,0.535,0.159,2014,1
7800,Damian Lillard,POR,23.0,190.5,88.45044,Weber State,USA,2012,1,6,82,20.7,3.5,5.6,5.4,0.013,0.092,0.25,0.568,0.249,2014,1
7822,DeMarcus Cousins,SAC,23.0,210.82,122.46984,Kentucky,USA,2010,1,5,71,22.7,11.7,2.9,-1.9,0.109,0.309,0.326,0.555,0.175,2014,1
7847,Blake Griffin,LAC,25.0,208.28,113.851592,Oklahoma,USA,2009,1,1,80,24.1,9.5,3.9,9.6,0.079,0.215,0.29,0.583,0.185,2014,1
7850,Carmelo Anthony,NYK,30.0,203.2,106.59412,Syracuse,USA,2003,1,3,77,27.4,8.1,3.1,0.9,0.055,0.192,0.32299999999999995,0.561,0.156,2014,1
7853,Chris Paul,LAC,29.0,182.88,79.3786,Wake Forest,USA,2005,1,4,62,19.1,4.3,10.7,11.6,0.02,0.114,0.234,0.58,0.459,2014,1
7858,Chris Bosh,MIA,30.0,210.82,106.59412,Georgia Tech,USA,2003,1,4,79,16.2,6.6,1.1,9.8,0.051,0.197,0.226,0.597,0.056,2014,1
7894,James Harden,HOU,24.0,195.58,99.79024,Arizona State,USA,2009,1,3,73,25.4,4.7,6.1,7.6,0.026,0.107,0.276,0.618,0.266,2014,1
7919,Dwyane Wade,MIA,32.0,193.04,99.79024,Marquette,USA,2003,1,5,54,19.0,4.5,4.7,4.5,0.045,0.119,0.276,0.588,0.249,2014,1
7928,Dirk Nowitzki,DAL,36.0,213.36,111.13004,None,Germany,1998,1,9,80,21.7,6.2,2.7,4.9,0.018000000000000002,0.203,0.268,0.603,0.14,2014,1
7954,LeBron James,MIA,29.0,203.2,113.398,None,USA,2003,1,1,77,27.1,6.9,6.3,7.9,0.037000000000000005,0.188,0.309,0.649,0.311,2014,1
7970,Kyrie Irving,CLE,22.0,190.5,87.543256,Duke,Australia,2011,1,1,71,20.8,3.6,6.1,-5.1,0.023,0.097,0.28,0.5329999999999999,0.311,2014,1
7972,Kevin Durant,OKC,25.0,205.74,108.86208,Texas,USA,2007,1,2,81,32.0,7.4,5.5,8.0,0.022,0.184,0.327,0.635,0.259,2014,1
7978,LaMarcus Aldridge,POR,28.0,210.82,108.86208,Texas,USA,2006,1,2,69,23.2,11.1,2.6,7.1,0.073,0.256,0.299,0.507,0.128,2014,1
7980,Kobe Bryant,LAL,35.0,198.12,92.98636,None,USA,1996,1,13,6,13.8,4.3,6.3,-10.5,0.013,0.14400000000000002,0.293,0.505,0.369,2014,1
7983,Kyle Korver,ATL,33.0,200.66,96.161504,Creighton,USA,2003,2,51,71,12.0,4.0,2.9,2.9,0.011,0.124,0.141,0.653,0.127,2014,1
7984,Kyle Lowry,TOR,28.0,182.88,92.98636,Villanova,USA,2006,1,24,79,17.9,4.7,7.4,4.6,0.035,0.114,0.226,0.5670000000000001,0.336,2014,1
7987,Klay Thompson,GSW,24.0,200.66,92.98636,Washington State,USA,2011,1,11,81,18.4,3.1,2.2,9.5,0.015,0.078,0.227,0.555,0.097,2014,1
7989,Marc Gasol,MEM,29.0,215.9,120.20188,None,Spain,2007,2,48,59,14.6,7.2,3.6,-0.5,0.052000000000000005,0.208,0.223,0.526,0.18,2014,1
8042,Jeff Teague,ATL,26.0,187.96,82.10015200000002,Wake Forest,USA,2009,1,19,79,16.5,2.6,6.7,1.6,0.015,0.078,0.253,0.541,0.34700000000000003,2014,1
8063,Anthony Davis,NOP,21.0,208.28,99.79024,Kentucky,USA,2012,1,1,67,20.8,10.0,1.6,-1.7,0.102,0.234,0.252,0.5820000000000001,0.078,2014,1
8094,John Wall,WAS,23.0,193.04,88.45044,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,2.9,0.014,0.114,0.271,0.524,0.392,2014,1
8099,Jimmy Butler,CHI,24.0,200.66,99.79024,Marquette,USA,2011,1,30,67,13.1,4.9,2.6,4.2,0.039,0.107,0.16899999999999998,0.522,0.11,2014,1
8110,DeMarcus Cousins,SAC,24.0,210.82,122.46984,Kentucky,USA,2010,1,5,59,24.1,12.7,3.6,0.1,0.11,0.297,0.339,0.545,0.202,2015,1
8111,DeMar DeRozan,TOR,25.0,200.66,99.79024,Southern California,USA,2009,1,9,60,20.1,4.6,3.5,2.6,0.023,0.128,0.28600000000000003,0.51,0.174,2015,1
8163,Dwyane Wade,MIA,33.0,193.04,99.79024,Marquette,USA,2003,1,5,62,21.5,3.5,4.8,-1.2,0.036000000000000004,0.097,0.345,0.534,0.3,2015,1
8169,Draymond Green,GSW,25.0,200.66,104.32616,Michigan State,USA,2012,2,35,79,11.7,8.2,3.7,16.5,0.051,0.218,0.171,0.54,0.155,2015,1
8180,Anthony Davis,NOP,22.0,208.28,99.79024,Kentucky,USA,2012,1,1,68,24.4,10.2,2.2,5.1,0.08,0.24,0.276,0.591,0.109,2015,1
8202,Al Horford,ATL,29.0,208.28,113.398,Florida,Dominican Republic,2007,1,3,76,15.2,7.2,3.2,6.6,0.068,0.193,0.225,0.563,0.17800000000000002,2015,1
8216,Andre Drummond,DET,21.0,210.82,126.552168,Connecticut,USA,2012,1,9,82,13.8,13.5,0.7,-2.1,0.183,0.302,0.219,0.504,0.037000000000000005,2015,1
8224,Chris Bosh,MIA,31.0,210.82,106.59412,Georgia Tech,USA,2003,1,4,44,21.1,7.0,2.2,-2.2,0.036000000000000004,0.201,0.29,0.5479999999999999,0.121,2015,1
8229,Chris Paul,LAC,30.0,182.88,79.3786,Wake Forest,USA,2005,1,4,82,19.1,4.6,10.2,12.2,0.021,0.124,0.234,0.596,0.441,2015,1
8242,Carmelo Anthony,NYK,31.0,203.2,108.86208,Syracuse,USA,2003,1,3,40,24.2,6.6,3.1,-4.2,0.059,0.158,0.324,0.531,0.161,2015,1
8294,Jimmy Butler,CHI,25.0,200.66,99.79024,Marquette,USA,2011,1,30,65,20.0,5.8,3.3,4.1,0.051,0.111,0.215,0.583,0.142,2015,1
8310,Kyle Lowry,TOR,29.0,182.88,92.98636,Villanova,USA,2006,1,24,70,17.8,4.7,6.8,3.0,0.025,0.129,0.249,0.527,0.312,2015,1
8314,LaMarcus Aldridge,POR,29.0,210.82,108.86208,Texas,USA,2006,1,2,71,23.4,10.2,1.7,5.7,0.077,0.232,0.3,0.528,0.08900000000000001,2015,1
8322,LeBron James,CLE,30.0,203.2,113.398,None,USA,2003,1,1,69,25.3,6.0,7.4,9.8,0.025,0.166,0.324,0.5770000000000001,0.366,2015,1
8328,Kobe Bryant,LAL,36.0,198.12,96.161504,None,USA,1996,1,13,35,22.3,5.7,5.6,-12.2,0.022,0.166,0.343,0.477,0.3,2015,1
8329,Kawhi Leonard,SAS,24.0,200.66,104.32616,San Diego State,USA,2011,1,15,64,16.5,7.2,2.5,12.0,0.049,0.204,0.231,0.5670000000000001,0.124,2015,1
8338,Kevin Durant,OKC,26.0,205.74,108.86208,Texas,USA,2007,1,2,27,25.4,6.6,4.1,7.2,0.02,0.181,0.285,0.633,0.213,2015,1
8345,Klay Thompson,GSW,25.0,200.66,97.52228,Washington State,USA,2011,1,11,77,21.7,3.2,2.9,15.8,0.012,0.092,0.275,0.591,0.13699999999999998,2015,1
8414,Isaiah Thomas,BOS,26.0,175.26,83.91452,Washington,USA,2011,2,60,67,16.4,2.3,4.2,4.3,0.021,0.079,0.276,0.58,0.269,2015,1
8430,James Harden,HOU,25.0,195.58,102.0582,Arizona State,USA,2009,1,3,81,27.4,5.7,7.0,5.8,0.028,0.14400000000000002,0.313,0.605,0.34,2015,1
8452,Russell Westbrook,OKC,26.0,190.5,90.7184,UCLA,USA,2008,1,4,67,28.1,7.3,8.6,4.1,0.059,0.16699999999999998,0.3720000000000001,0.536,0.43,2015,1
8497,Stephen Curry,GSW,27.0,190.5,86.18248,Davidson,USA,2009,1,7,80,23.8,4.3,7.7,17.0,0.024,0.113,0.28300000000000003,0.638,0.358,2015,1
8564,Pau Gasol,CHI,34.0,213.36,113.398,None,Spain,2001,1,3,78,18.5,11.8,2.7,3.0,0.091,0.267,0.244,0.55,0.142,2015,1
8565,Paul George,IND,25.0,205.74,99.79024,Fresno State,USA,2010,1,10,6,8.8,3.7,1.0,7.0,0.051,0.189,0.327,0.4920000000000001,0.122,2015,1
8566,Paul Millsap,ATL,30.0,203.2,114.758776,Louisiana Tech,USA,2006,2,47,73,16.7,7.8,3.1,7.7,0.069,0.203,0.235,0.565,0.149,2015,1
8598,John Wall,WAS,24.0,193.04,88.45044,Kentucky,USA,2010,1,1,79,17.6,4.6,10.0,5.3,0.014,0.127,0.257,0.523,0.446,2015,1
8632,Kyrie Irving,CLE,24.0,190.5,87.543256,Duke,Australia,2011,1,1,53,19.6,3.0,4.7,5.7,0.03,0.078,0.293,0.54,0.253,2016,1
8640,LeBron James,CLE,31.0,203.2,113.398,None,USA,2003,1,1,76,25.3,7.4,6.8,11.0,0.047,0.187,0.311,0.588,0.339,2016,1
8652,Marc Gasol,MEM,31.0,215.9,115.66596,None,Spain,2007,2,48,52,16.6,7.0,3.8,-0.1,0.036000000000000004,0.202,0.239,0.528,0.195,2016,1
8687,Kyle Lowry,TOR,30.0,182.88,92.98636,Villanova,USA,2006,1,24,77,21.2,4.7,6.4,6.0,0.023,0.124,0.26,0.578,0.293,2016,1
8689,Paul George,IND,26.0,205.74,99.79024,Fresno State,USA,2010,1,10,81,23.1,7.0,4.1,3.3,0.031,0.187,0.301,0.557,0.203,2016,1
8702,Paul Millsap,ATL,31.0,203.2,111.583632,Louisiana Tech,USA,2006,2,47,81,17.1,9.0,3.3,4.0,0.083,0.213,0.24,0.556,0.162,2016,1
8743,Jimmy Butler,CHI,26.0,200.66,99.79024,Marquette,USA,2011,1,30,67,20.9,5.3,4.8,-0.8,0.035,0.116,0.245,0.562,0.218,2016,1
8747,James Harden,HOU,26.0,195.58,99.79024,Arizona State,USA,2009,1,3,82,29.0,6.1,7.5,1.2,0.022,0.157,0.325,0.598,0.354,2016,1
8759,Isaiah Thomas,BOS,27.0,175.26,83.91452,Washington,USA,2011,2,60,82,22.2,3.0,6.2,3.7,0.018000000000000002,0.08,0.293,0.562,0.312,2016,1
8782,Kawhi Leonard,SAS,25.0,200.66,104.32616,San Diego State,USA,2011,1,15,72,21.2,6.8,2.6,14.3,0.046,0.182,0.258,0.616,0.128,2016,1
8786,Kemba Walker,CHA,26.0,185.42,83.46092800000002,Connecticut,USA,2011,1,9,81,20.9,4.4,5.2,4.2,0.021,0.116,0.265,0.5539999999999999,0.253,2016,1
8794,Kevin Love,CLE,27.0,208.28,113.851592,UCLA,USA,2008,1,5,77,16.0,9.9,2.4,8.4,0.071,0.287,0.235,0.5529999999999999,0.119,2016,1
8800,Klay Thompson,GSW,26.0,200.66,97.52228,Washington State,USA,2011,1,11,80,22.1,3.8,2.1,15.7,0.015,0.1,0.264,0.597,0.094,2016,1
8805,Kevin Durant,OKC,27.0,205.74,108.86208,Texas,USA,2007,1,2,72,28.2,8.2,5.0,11.2,0.021,0.209,0.305,0.634,0.23,2016,1
8814,John Wall,WAS,25.0,193.04,88.45044,Kentucky,USA,2010,1,1,77,19.9,4.9,10.2,0.7,0.017,0.138,0.284,0.51,0.449,2016,1
8836,Russell Westbrook,OKC,27.0,190.5,90.7184,UCLA,USA,2008,1,4,80,23.5,7.8,10.4,10.8,0.061,0.17800000000000002,0.313,0.5539999999999999,0.468,2016,1
8878,DeMarcus Cousins,SAC,25.0,210.82,122.46984,Kentucky,USA,2010,1,5,65,26.9,11.5,3.3,0.0,0.078,0.274,0.35200000000000004,0.5379999999999999,0.16699999999999998,2016,1
8879,DeMar DeRozan,TOR,26.0,200.66,99.79024,Southern California,USA,2009,1,9,78,23.5,4.5,4.0,3.0,0.027000000000000003,0.116,0.297,0.55,0.208,2016,1
8882,DeAndre Jordan,LAC,27.0,210.82,120.20188,Texas A&M,USA,2008,2,35,77,12.7,13.8,1.2,10.2,0.115,0.321,0.154,0.628,0.051,2016,1
8927,Anthony Davis,NOP,23.0,208.28,114.758776,Kentucky,USA,2012,1,1,61,24.3,10.3,1.9,-4.7,0.064,0.262,0.29600000000000004,0.5589999999999999,0.1,2016,1
9008,Stephen Curry,GSW,28.0,190.5,86.18248,Davidson,USA,2009,1,7,79,30.1,5.4,6.7,18.3,0.029,0.131,0.32,0.669,0.315,2016,1
9039,Draymond Green,GSW,26.0,200.66,104.32616,Michigan State,USA,2012,2,35,81,14.0,9.5,7.4,18.9,0.056,0.222,0.18600000000000005,0.5870000000000001,0.277,2016,1
9065,Giannis Antetokounmpo,MIL,21.0,210.82,100.697424,None,Greece,2013,1,15,80,16.9,7.7,4.3,-2.6,0.047,0.202,0.223,0.5660000000000001,0.195,2016,1
9068,Gordon Hayward,UTA,26.0,203.2,102.511792,Butler,USA,2010,1,9,80,19.7,5.0,3.7,1.0,0.025,0.135,0.256,0.5589999999999999,0.181,2016,1
